"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-04-08","43","53","33"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-04-09","40","52","27"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-04-10","48","65","36"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-04-11","41","49","33"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-04-12","42","49","38"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-04-13","53","71","34"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-04-14","66","81","45"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-04-15","70","77","60"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-04-16","66","81","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-04-17","67","87","51"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-04-18","67","90","46"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-04-19","68","89","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-04-20","65","81","47"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-04-21","61","76","43"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-04-22","52","64","40"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-04-23","52","63","40"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-04-24","51","60","45"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-04-25","57","72","42"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-04-26","60","77","41"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-04-27","57","74","41"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-04-28","46","59","33"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-04-29","48","63","32"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-04-30","49","61","43"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-05-01","56","72","37"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-05-02","53","68","39"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-05-03","53","62","46"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-05-04","54","69","36"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-05-05","65","86","43"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-05-06","67","88","45"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-05-07","67","84","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-05-08","58","75","41"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-05-09","56","73","39"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-05-10","60","79","37"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-05-11","68","87","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-05-12","69","87","50"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-05-13","62","79","47"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-05-14","58","75","39"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-05-15","56","72","40"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-05-16","60","82","37"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-05-17","67","88","45"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-05-18","66","85","46"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-05-19","62","77","46"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-05-20","58","71","47"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-05-21","58","73","45"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-05-22","56","68","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-05-23","61","78","48"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-05-24","63","83","47"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-05-25","69","87","50"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-05-26","69","88","50"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-05-27","73","93","53"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-05-28","71","89","53"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-05-29","59","77","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-05-30","59","73","48"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-05-31","61","80","47"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-06-01","58","76","42"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-06-02","52","60","48"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-06-03","50","62","38"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-06-04","50","65","35"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-06-05","60","79","38"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-06-06","67","84","47"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-06-07","64","80","44"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-06-08","61","78","43"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-06-09","60","77","41"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-06-10","62","81","44"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-06-11","65","84","43"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-06-12","72","93","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-06-13","78","101","57"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-06-14","81","101","58"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-06-15","77","97","57"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-06-16","73","94","50"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-06-17","74","95","50"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-06-18","75","92","53"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-06-19","76","97","55"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-06-20","76","98","54"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-06-21","69","88","51"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-06-22","71","92","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-06-23","74","94","51"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-06-24","74","92","53"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-06-25","74","90","54"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-06-26","71","89","52"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-06-27","71","91","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-06-28","76","96","54"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-06-29","80","100","57"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-06-30","78","99","56"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-07-01","76","96","57"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-07-02","70","87","55"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-07-03","66","82","53"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-07-04","71","91","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-07-05","77","99","52"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-07-06","79","97","58"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-07-07","81","99","62"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-07-08","76","86","64"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-07-09","78","93","65"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-07-10","83","99","69"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-07-11","82","101","69"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-07-12","83","95","69"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-07-13","83","99","68"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-07-14","80","94","65"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-07-15","75","89","60"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-07-16","74","90","56"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-07-17","74","93","52"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-07-18","74","91","53"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-07-19","72","88","51"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-07-20","70","88","50"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-07-21","70","89","48"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-07-22","72","92","46"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-07-23","74","94","51"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-07-24","72","93","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-07-25","72","91","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-07-26","72","94","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-07-27","74","95","51"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-07-28","74","95","52"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-07-29","75","95","54"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-07-30","76","96","54"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-07-31","75","93","54"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-08-01","73","93","53"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-08-02","76","97","51"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-08-03","78","99","59"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-08-04","74","94","52"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-08-05","71","90","53"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-08-06","64","80","53"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-08-07","64","81","47"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-08-08","66","83","47"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-08-09","67","84","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-08-10","64","81","45"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-08-11","67","85","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-08-12","73","97","50"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-08-13","76","101","53"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-08-14","71","92","50"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-08-15","70","95","47"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-08-16","74","97","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-08-17","79","100","56"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-08-18","78","97","61"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-08-19","78","101","55"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-08-20","79","100","59"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-08-21","80","99","58"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-08-22","80","101","62"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-08-23","80","102","57"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-08-24","82","101","63"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-08-25","84","105","64"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-08-26","86","106","70"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-08-27","81","101","63"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-08-28","79","102","57"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-08-29","78","100","56"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-08-30","71","92","51"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-08-31","67","89","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-09-01","63","79","44"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-09-02","61","77","50"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-09-03","64","81","50"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-09-04","69","91","48"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-09-05","75","95","55"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-09-06","74","96","54"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-09-07","75","98","52"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-09-08","76","98","54"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-09-09","74","94","57"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-09-10","72","91","53"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-09-11","69","93","47"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-09-12","75","97","54"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-09-13","76","96","56"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-09-14","70","94","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-09-15","74","95","55"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-09-16","74","94","56"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-09-17","74","95","58"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-09-18","69","88","56"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-09-19","65","81","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-09-20","67","92","45"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-09-21","74","86","59"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-09-22","76","90","63"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-09-23","70","85","58"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-09-24","71","90","54"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-09-25","72","91","54"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-09-26","74","97","55"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-09-27","72","96","52"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-09-28","76","88","58"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-09-29","75","90","63"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-09-30","75","98","59"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-10-01","72","95","53"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-10-02","66","91","47"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-10-03","65","89","43"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-10-04","71","94","50"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-10-05","68","87","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-10-06","60","74","46"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-10-07","68","78","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-10-08","73","88","61"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-10-09","73","92","60"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-10-10","71","94","53"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-10-11","69","94","51"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-10-12","70","93","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-10-13","72","94","54"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-10-14","70","92","52"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-10-15","64","85","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-10-16","69","81","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-10-17","65","71","57"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-10-18","62","79","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-10-19","65","84","48"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-10-20","66","83","54"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-10-21","66","85","50"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-10-22","66","85","50"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-10-23","64","86","48"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-10-24","63","83","45"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-10-25","65","87","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-10-26","63","83","47"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-10-27","59","80","41"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-10-28","59","79","45"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-10-29","64","76","46"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-10-30","65","77","54"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-10-31","65","79","54"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-11-01","64","81","50"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-11-02","63","87","47"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-11-03","60","81","43"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-11-04","62","84","45"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-11-05","58","81","41"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-11-06","59","79","44"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-11-07","55","67","44"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-11-08","55","65","42"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-11-09","53","72","40"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-11-10","54","76","38"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-11-11","59","74","41"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-11-12","65","76","56"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-11-13","65","78","56"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-11-14","63","84","47"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-11-15","60","77","45"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-11-16","54","69","42"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-11-17","52","64","37"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-11-18","47","64","34"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-11-19","50","68","33"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-11-20","52","65","40"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-11-21","47","56","38"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-11-22","47","55","38"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-11-23","45","62","35"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-11-24","50","61","41"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-11-25","55","66","46"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-11-26","57","80","42"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-11-27","52","73","39"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-11-28","51","66","37"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-11-29","58","73","43"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-11-30","52","73","37"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-12-01","48","60","35"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-12-02","54","71","42"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-12-03","49","53","41"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-12-04","48","55","41"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-12-05","46","57","39"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-12-06","46","59","34"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-12-07","50","68","37"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-12-08","46","54","35"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-12-09","47","62","36"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-12-10","40","51","29"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-12-11","50","58","37"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-12-12","51","69","36"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-12-13","45","62","31"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-12-14","46","52","41"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-12-15","48","59","38"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-12-16","53","63","47"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-12-17","56","68","47"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-12-18","58","79","42"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-12-19","61","69","52"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-12-20","60","68","51"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-12-21","58","75","43"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-12-22","54","58","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-12-23","58","64","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-12-24","55","62","47"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-12-25","53","63","40"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-12-26","53","62","40"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-12-27","54","61","46"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-12-28","52","64","37"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-12-29","47","67","33"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-12-30","46","64","33"
"USR0000CACT","ACTON CALIFORNIA, CA US","1999-12-31","41","50","32"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-01-01","42","55","29"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-01-02","42","52","31"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-01-03","45","55","32"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-01-04","50","70","42"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-01-05","50","58","41"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-01-06","49","56","42"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-01-07","47","64","34"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-01-08","50","69","40"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-01-09","51","70","34"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-01-10","53","71","39"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-01-11","52","76","36"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-01-12","48","68","35"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-01-13","51","77","33"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-01-14","56","78","41"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-01-15","61","77","46"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-01-16","52","60","47"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-01-17","53","63","48"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-01-18","55","66","45"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-01-19","54","71","41"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-01-20","53","67","45"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-01-21","51","61","43"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-01-22","46","63","34"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-01-23","48","63","37"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-01-24","56","67","48"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-01-25","53","59","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-01-26","48","59","37"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-01-27","45","63","32"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-01-28","47","59","32"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-01-29","47","58","39"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-01-30","47","58","36"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-01-31","52","62","46"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-02-01","55","68","44"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-02-02","55","70","38"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-02-03","51","70","38"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-02-04","49","58","38"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-02-05","51","68","38"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-02-06","51","68","32"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-02-07","58","69","46"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-02-08","57","71","48"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-02-09","53","68","42"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-02-10","49","61","44"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-02-11","48","56","38"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-02-12","47","53","44"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-02-13","51","57","45"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-02-14","54","60","48"
